id,release_date,revenue,title,vote_average,vote_count
21539,12/13/1996,48093211,The Preachers Wife,5.4,55
21583,2/8/2009,2434658,Management,5.5,102
21610,3/17/1981,19905359,Nighthawks,6.4,87
21629,12/12/1980,101300000,Stir Crazy,6.7,130
21755,9/9/2008,5530764,The Brothers Bloom,6.8,206
21778,1/28/2004,14054361,RRRrrrr!!!,6.2,228
21845,7/7/1993,53579269,Rookie of the Year,5.8,78
22051,7/29/2009,2277396,Adam,6.9,152
22074,9/6/2009,17436509,Capitalism: A Love Story,7,168
22094,9/4/1975,5000000,Hard Times,6.7,56
22201,5/30/1957,11750000,Gunfight at the O.K. Corral,6.9,64
22215,2/10/2009,9366227,Cheri,5.9,57
22345,3/12/1999,36450736,Baby Geniuses,3.3,75
22414,9/12/1990,39071603,Postcards from the Edge,6.3,53
22492,8/14/2009,1896244,It Might Get Loud,7.4,54
22527,12/22/1956,2000000,The Wrong Man,6.9,105
22538,7/27/2010,47664559,Scott Pilgrim vs. the World,7.2,2185
22556,12/17/2008,317000,The Yellow Handkerchief,6.4,53
22584,10/11/1944,3650000,To Have and Have Not,7.6,112
22586,11/18/1994,9771658,The Swan Princess,6.5,251
22596,4/1/1923,623,Safety Last!,7.7,76
22787,9/9/2009,12206028,Whiteout,5.3,225
22794,9/17/2009,242988466,Cloudy with a Chance of Meatballs,6.5,1799
22796,9/11/1998,18253415,Simon Birch,6.5,52
22798,9/13/2009,16633035,Whip It,6.7,366
22803,10/15/2009,126690726,Law Abiding Citizen,7.2,1522
22804,10/22/2009,68233629,Saw VI,6,755
22821,11/24/2009,10629321,The Boondock Saints II: All Saints Day,5.8,264
22824,11/6/2009,42333295,The Fourth Kind,5.8,451
22825,9/17/2009,33333531,The Box,5.4,610
22832,9/29/2009,60462347,Ninja Assassin,6.2,384
22843,6/26/2009,41162041,Evangelion: 2.0 You Can (Not) Advance,7.7,129
22881,11/20/2009,309208309,The Blind Side,7.2,1626
22894,1/21/2010,67918658,Legion,5.2,643
22897,12/23/2009,219103655,Its Complicated,6.2,370
22907,8/26/2010,69055695,Takers,6.1,399
22947,9/5/2009,163670000,Up in the Air,6.7,1246
22949,11/24/2009,92219310,Old Dogs,5.2,215
22954,12/10/2009,122233971,Invictus,7,1150
22970,4/12/2012,66486080,The Cabin in the Woods,6.6,2314
22971,2/4/2010,114977104,Dear John,6.6,1302
22972,3/11/2010,94882889,Green Zone,6.4,730
23023,1/14/2010,112462508,Tooth Fairy,5.2,500
23047,1/7/2011,88100000,Season of the Witch,5.2,756
23048,3/26/2010,64572262,Hot Tub Time Machine,5.9,911
23049,2/6/2009,20455276,My Life in Ruins,5.6,104
23082,9/13/2009,31912793,The Invention of Lying,6,523
23111,6/4/1984,25100000,Moscow on the Hudson,6.3,52
23128,7/31/2009,1162422,The Cove,7.9,241
23160,7/12/2000,25461,Werckmeister Harmonies,7.4,61
23168,9/15/2010,154026136,The Town,7,1516
23169,3/12/2010,56032889,Remember Me,6.9,980
23172,1/15/2010,45236543,The Spy Next Door,5.5,351
23367,8/6/2009,5210988,Bandslam,5.4,129
23398,12/21/2009,443140005,Alvin and the Chipmunks: The Squeakquel,5.3,688
23437,4/30/2010,115664037,A Nightmare on Elm Street,5.5,771
23439,6/21/1960,1450000,House of Usher,6.5,71
23479,4/7/1976,35323292,The Bad News Bears,7,100
23483,3/22/2010,96188903,Kick-Ass,7.1,4747
23488,9/9/2009,4706919,Dorian Gray,5.8,588
23514,10/13/2011,24000000,The Rum Diary,5.6,391
23550,3/16/2001,215339,His Secret Life,7,84
23629,3/24/2011,89792502,Sucker Punch,5.9,1661
23631,9/1/2010,31327899,Machete,6.3,1171
23685,2/23/2001,5409517,Monkeybone,4.2,79
23706,9/4/2009,40105542,All About Steve,4.7,302
23719,12/2/1994,5777916,Trapped in Paradise,5.8,58
23730,8/31/1984,3412497,C.H.U.D.,5.3,62
23742,2/26/2010,55583804,Cop Out,5.3,518
23759,2/15/2010,6814789,Centurion,6,394
23827,9/14/2007,193355800,Paranormal Activity,5.9,1351
23830,5/11/2010,7644937,Last Night,6.1,243
23939,8/14/1992,10736401,Stay Tuned,6,51
23949,1/26/2001,490475,Tape,6.9,63
23954,9/2/1980,12729678,Atlantic City,6.7,58
23963,3/6/2009,32000,Pontypool,6.6,187
24008,9/2/1952,2000000,Monkey Business,6.8,53
24016,10/24/1990,2075084,The Sheltering Sky,6.4,51
24021,6/23/2010,698491347,The Twilight Saga: Eclipse,5.9,2382
24099,8/15/1984,12145169,Dreamscape,6,72
24100,10/27/2000,13555988,The Little Vampire,6,79
24150,8/28/2009,39421467,Halloween II,5.1,273
24226,12/8/1982,53977250,The Verdict,7.4,132
24238,2/9/2009,1725381,Mary and Max,7.8,596
24253,9/18/2009,66995253,The Girl Who Played with Fire,6.9,561
24274,5/29/1981,216166,Dead & Buried,6.1,55
24418,10/23/2009,28169671,Cirque du Freak: The Vampires Assistant,5.5,354
24420,8/14/2009,101229792,The Time Travelers Wife,6.7,815
24428,4/25/2012,1519557910,The Avengers,7.4,12000
24438,12/17/2009,85280250,Did You Hear About the Morgans?,5.1,281
24469,5/14/2009,2357852,Fish Tank,6.9,256
24657,5/14/1986,300653,The Sacrifice,7.2,87
24684,10/29/2009,26096852,An Education,6.9,423
24739,5/19/1989,1145404,Miracle Mile,7.2,50
24740,9/30/1982,13277558,The Entity,6.3,111
24748,5/29/1963,10000000,Hud,7.4,69
24795,7/15/1994,50236831,Angels in the Outfield,5.7,124
24803,8/6/2009,129540499,Julie & Julia,6.6,579
24804,10/16/2009,296557,Black Dynamite,7.3,204
24873,11/1/1985,16945171,Death Wish 3,6.1,68
24924,10/14/1988,3109904,Night of the Demons,6.1,71
24929,1/15/1988,9205924,Return of the Living Dead Part II,5.8,95
24940,2/2/2001,10424470,Head Over Heels,5.3,73
24961,10/24/1978,21049053,The Wiz,5.8,63
25018,1/12/1990,5765562,Leatherface: Texas Chainsaw Massacre III,5.1,75
25059,3/8/1996,32709423,Homeward Bound II: Lost in San Francisco,6,105
25137,2/5/2009,4388563,Beyond a Reasonable Doubt,5.5,79
25188,10/3/1971,29133000,The Last Picture Show,7.6,133
25195,1/8/2010,29922472,Leap Year,6.5,474
25196,12/16/2009,39462438,Crazy Heart,6.8,279
25330,7/19/1991,4603929,Dutch,6.4,66
25364,6/29/1951,1300000,Ace in the Hole,7.9,128
25376,8/13/2009,33965843,The Secret in Their Eyes,7.8,638
25389,1/29/1993,9532895,Matinee,6.4,52
25508,12/5/1942,4000000,Cat People,6.9,96
25562,5/31/1991,36489888,Soapdish,6,61
25643,9/18/2009,36133014,Love Happens,5.6,188
25648,6/30/2006,14742,Time,7.1,61
25704,8/21/2009,6405245,Post Grad,5,102
25748,1/29/1993,6980986,Children of the Corn II: The Final Sacrifice,4.5,50
25769,9/4/2009,5802422,Carriers,5.8,288
25793,11/6/2009,47536959,Precious,6.9,426
25853,6/21/2002,144008,Dahmer,5.2,56
25941,11/11/2009,10329747,Harry Brown,6.7,351
26022,2/12/2010,42345360,My Name Is Khan,7.7,237
26039,8/30/1967,3200000,Point Blank,7.1,97
26170,10/2/1968,3110000,Coogans Bluff,6.2,80
26198,12/16/1983,3661757,The Keep,5.9,56
26255,11/13/1992,754935,Love Potion No. 9,5.4,67
26388,9/24/2010,19152480,Buried,6.6,853
26389,2/5/2010,52826594,From Paris with Love,6.2,684
26390,1/16/2009,29536299,Brooklyns Finest,6.2,296
26428,5/17/2009,39041505,Agora,6.9,404
26515,6/9/1988,4385516,Pumpkinhead,5.9,108
26522,9/14/1984,21821347,A Soldiers Story,6.2,54
26564,9/10/1994,3174695,Crumb,7.6,71
26602,8/22/2001,19693891,Summer Catch,4.8,63
26688,9/9/2009,27206120,Sorority Row,5.3,179
26715,5/16/2009,199436,Bitch Slap,4.5,92
26719,10/11/1987,2585639,House of Games,7,83
26748,6/21/1996,13269963,Lone Star,6.9,79
26827,8/7/1987,7305209,Whos That Girl,5.2,51
27004,1/1/2010,46488,Ca$h,6,73
27022,7/13/2010,215283742,The Sorcerers Apprentice,5.9,1526
27191,1/10/1952,36000000,The Greatest Show on Earth,6.6,51
27205,7/14/2010,825532764,Inception,8.1,14075
27274,6/1/1990,205068,Frankenhooker,5.7,65
27352,1/22/1988,6193901,Braddock: Missing in Action III,4.8,55
27418,10/20/1989,15942628,Next of Kin,5,53
27569,1/21/2010,15134293,Extraordinary Measures,6,93
27573,3/16/2010,136000000,The Bounty Hunter,5.6,878
27576,7/21/2010,293329073,Salt,6.2,2125
27578,8/3/2010,274470394,The Expendables,6,2977
27579,8/31/2010,65464324,The American,5.8,488
27581,8/6/2010,170432927,The Other Guys,6.1,1406
27582,1/13/2011,51070807,The Mechanic,6.3,1066
27583,3/26/2010,6153967,Greenberg,6,163
27585,12/16/2010,5129058,Rabbit Hole,6.8,167
27586,3/19/2010,2995811,The Runaways,6.3,262
27932,10/18/1974,47000000,Airport 1975,5.5,79
27936,10/28/2009,14000000,Micmacs,6.8,150
27945,3/21/1967,12000000,Hombre,7.2,55
28032,3/30/1994,11373501,Thumbelina,6.1,117
28053,3/6/2009,6670712,City Island,6.9,114
28089,11/13/2009,1521261,The Messenger,7,120
28178,6/13/2009,47801389,Hachi: A Dogs Tale,7.7,1769
28211,3/25/2009,8459458,Chloe,5.9,514
28260,10/1/1993,54207,Return of the Living Dead 3,5.9,88
28355,8/13/2009,29000000,Case 39,6.1,580
28501,8/12/1961,2000000,The Pit and the Pendulum,6.9,67
28510,10/1/2009,875386,Universal Soldier: Regeneration,5.2,114
28580,11/25/1945,11000000,The Lost Weekend,7.4,115
28874,8/1/2009,80768,Summer Wars,7.4,265
29056,1/25/1963,1499275,The Raven,6.3,56
29095,6/17/1988,808114,Waxwork,5.7,71
29154,3/11/1988,13994920,Stand and Deliver,7.3,60
29193,9/8/1997,13835130,The Spanish Prisoner,7.1,74
29427,2/26/2010,54956140,The Crazies,6.2,649
29458,8/31/2000,1805884,One Hundred Steps,7.8,116
29787,7/29/1988,5344577,Monkey Shines,6.2,58
29963,11/5/2009,4440055,Bright Star,6.8,111
29979,2/13/2004,371396,Highwaymen,5.8,50
29987,2/27/2003,15530077,Facing Windows,7,54
30018,5/28/2009,17112713,Mother,7.6,192
30072,10/2/2002,10113733,Possession,6.5,54
30497,10/1/1974,30859000,The Texas Chain Saw Massacre,7.1,617
30596,12/18/2009,5837674,Bodyguards and Assassins,6.5,58
30675,2/2/2010,7000000,Planet Hulk,6.7,108
30943,3/12/1999,28121100,The Deep End of the Ocean,6,58
30970,5/19/2000,95242,Code Unknown,6.9,59
31005,9/9/2002,10011050,Moonlight Mile,6.4,54
31007,10/29/2010,42145,Welcome to the Rileys,6.5,141
31011,9/11/2009,3547209,Mr. Nobody,7.9,1616
31175,9/9/2009,17872796,Soul Kitchen,7,117
31225,3/13/1990,3779620,Paris is Burning,8.2,67
31359,2/7/2001,42700000,Would I Lie to You? 2,6.4,81
31522,9/6/1961,100655,A Woman Is a Woman,7.5,63
31582,11/26/1999,4488529,Flawless,5.9,56
31662,8/28/1997,6330054,Affliction,5.8,56
31867,3/18/2010,18409891,Repo Men,6.2,627
31909,1/1/1986,4884663,Invaders from Mars,5.5,59
32657,2/1/2010,226497209,Percy Jackson & the Olympians: The Lightning Thief,6,2079
32823,6/4/2010,90029656,Get Him to the Greek,5.9,626
32856,2/10/2010,216485654,Valentines Day,5.7,1043
32985,9/16/2009,7810000,Solomon Kane,5.6,399
33061,1/17/1986,5450815,Troll,4.9,60
33217,3/19/2010,75700498,Diary of a Wimpy Kid,5.9,369
33273,11/6/2009,19300483,Cell 211,7.3,288
33278,10/10/1986,8988731,Deadly Friend,5.9,57
33320,7/28/2001,37641,Millennium Actress,7.8,123
33408,4/2/1993,13609396,The Crush,5.5,65
33542,1/30/1995,32392047,Rumble in the Bronx,6.5,245
33613,11/27/2009,43498108,The Girl Who Kicked the Hornets Nest,7,451
33680,5/25/1932,2594000,Grand Hotel,6.5,67
33875,7/13/2002,20867919,Pokémon Heroes: Latios and Latias,5.7,71
33909,9/2/2010,134748021,Wall Street: Money Never Sleeps,5.8,504
33997,9/24/2009,14631377,Desert Flower,7.2,82
34016,3/11/2010,49779728,Shes Out of My League,5.9,544
34106,8/23/1938,7433101,You Cant Take It With You,7.2,79
34134,1/26/2010,16441438,Barbie in A Mermaid Tale,6.2,89
34314,1/9/1997,11466088,Turbulence,5.2,63
34544,6/10/2010,177238796,The A-Team,6.2,1737
34584,4/5/1984,20158808,The NeverEnding Story,7,1031
34636,10/24/1990,16283667,The Neverending Story II: The Next Chapter,5.5,193
34647,5/5/2009,754249,Enter the Void,7.2,397
34769,9/12/2009,44462,Defendor,6.5,197
34803,4/15/2010,49050886,Death at a Funeral,5.5,248
34806,4/23/2010,77477008,The Back-Up Plan,5.7,468
34813,4/23/2010,23580000,The Losers,6.2,522
34851,7/3/2010,126248813,Predators,6,1231
35019,3/26/2010,93246388,Nanny McPhee and the Big Bang,6,450
35056,4/8/2010,152263880,Date Night,5.9,1148
35169,4/2/2010,39340177,Furry Vengeance,4.6,150
35552,4/9/2010,34100000,The Extraordinary Adventures of Adèle Blanc-Sec,5.9,325
35791,9/9/2010,300228084,Resident Evil: Afterlife,5.8,1382
36095,11/6/1997,99000,Cure,7.4,63
36355,5/17/1996,20080020,Flipper,5.3,85
36419,4/9/2010,3606395,After.Life,5.4,253
36557,11/14/2006,599045960,Casino Royale,7.3,3930
36586,3/22/2002,155010032,Blade II,6.3,1556
36593,3/18/1994,51132598,The Naked Gun 33⅓: The Final Insult,6.4,535
36599,7/18/1980,14796236,Prom Night,6,85
36643,11/8/1999,361832400,The World Is Not Enough,6,878
36647,8/21/1998,131183530,Blade,6.5,1950
36648,12/8/2004,128905366,Blade: Trinity,5.7,1276
36657,7/13/2000,296339527,X-Men,6.8,4172
36658,4/24/2003,407711549,X2,6.8,3572
36668,5/24/2006,459359555,X-Men: The Last Stand,6.3,3581
36669,11/17/2002,431971116,Die Another Day,5.8,1112
36670,10/7/1983,160000000,Never Say Never Again,5.8,348
36685,8/14/1975,112892319,The Rocky Horror Picture Show,7.4,703
36691,9/7/2009,5024782,Solitary Man,5.8,85
36819,7/13/1981,42365581,Time Bandits,6.6,255
36834,11/2/1995,339889,Total Eclipse,6.5,112
36955,7/14/1994,378882411,True Lies,6.8,1138
36970,10/17/2009,19406406,Oceans,7.3,112
37094,2/26/1993,40903593,Falling Down,7.2,837
37135,6/18/1999,448000000,Tarzan,7.1,1715
37136,12/2/1988,78756177,The Naked Gun: From the Files of Police Squad!,7.1,1020
37137,6/28/1991,86930411,The Naked Gun 2½: The Smell of Fear,6.6,556
37165,6/4/1998,264118201,The Truman Show,7.8,4702
37233,6/30/1993,270248367,The Firm,6.6,513
37247,12/21/1967,104945305,The Graduate,7.6,855
37257,12/17/1957,9000000,Witness for the Prosecution,8.1,278
37347,3/26/1948,3000000,Fort Apache,6.8,68
37430,8/17/2011,48795021,Conan the Barbarian,5.2,612
37472,4/21/2010,36000000,Ip Man 2,7.2,684
37495,5/7/2010,4270000,Four Lions,7.1,428
37530,5/14/1987,7800000,House II: The Second Story,5,66
37606,11/17/1989,1132112,Valmont,6.7,50
37686,6/8/2011,260095987,Super 8,6.6,2496
37710,12/8/2010,278731369,The Tourist,6,1744
37724,10/25/2012,1108561013,Skyfall,6.9,7718
37725,12/26/2006,7385434,Its a Boy Girl Thing,6.3,279
37735,9/10/2010,74952305,Easy A,6.7,2282
37786,5/26/2010,288347692,Sex and the City 2,5.5,434
37799,9/30/2010,224920315,The Social Network,7.1,3492
37821,6/4/2010,98159963,Killers,5.7,792
37834,6/15/2010,261930431,Knight and Day,5.9,1583
37861,9/4/2009,30638,Valhalla Rising,5.9,323
37931,5/21/2010,6110000,MacGruber,5.1,184
37933,7/29/2006,68000000,Tales from Earthsea,6.5,278
37950,5/1/2010,48190704,Charlie St. Cloud,6.8,589
37958,11/10/2011,226904017,Immortals,5.7,898
38050,3/3/2011,127869379,The Adjustment Bureau,6.5,1677
38055,10/28/2010,321887208,Megamind,6.7,1968
38073,9/1/2010,42045846,Going the Distance,6,271
38093,5/14/2010,21520719,Just Wright,6,102
38117,1/21/2011,43165571,Beastly,5.9,878
38167,8/12/2010,204594016,Eat Pray Love,5.8,655
38251,1/31/1991,4532791,Mediterraneo,7.4,157
38303,9/24/2010,32005248,You Again,6,380
38317,7/6/2011,169852759,Zookeeper,5.3,509
38319,4/8/2011,26121638,Your Highness,5.2,511
38321,5/5/2011,78309131,Priest,5.4,710
38356,6/28/2011,1123746996,Transformers: Dark of the Moon,6.1,3351
38357,1/12/2010,58785180,Morning Glory,6.1,420
38358,8/27/2010,67738090,The Last Exorcism,5.6,330
38363,5/20/2010,24188922,Fair Game,6.5,239
38365,6/24/2010,271430189,Grown Ups,6,1746
38408,10/2/2010,105610124,Life As We Know It,6.6,873
38448,9/14/2009,1644755,Ondine,6.5,84
38541,3/13/2011,22000,The Divide,5.7,198
38542,9/12/2009,867714,The Disappearance of Alice Creed,6.4,169
38568,8/26/2010,617000,Howl,6.8,68
38575,6/10/2010,357852395,The Karate Kid,6.2,1675
38579,6/4/2010,83761844,Marmaduke,5,150
38684,3/11/2011,34710627,Jane Eyre,7,438
38718,10/5/1990,15445131,Reversal of Fortune,6.6,59
38745,12/25/2010,237382724,Gullivers Travels,4.9,633
38757,11/24/2010,591794936,Tangled,7.4,3419
38778,7/30/2010,86387857,Dinner for Schmucks,5.5,542
38810,6/1/2009,110197,Dogtooth,6.9,346
38985,6/24/1977,12000000,Sorcerer,7.5,104
39013,6/11/2010,13831503,Winters Bone,6.8,575
39254,9/28/2011,299268508,Real Steel,6.6,2749
39312,6/25/2010,1422910,Restrepo,7.3,117
39356,2/14/2010,43,Boy,7.5,66
39385,4/1/1997,29456000,La vérité si je mens !,6.3,98
39451,12/21/2010,310650585,Little Fockers,5.5,1092
39452,1/24/2010,4790751,Exit Through the Gift Shop,7.6,314
39486,8/20/2010,60251371,Secretariat,6.8,103
39513,2/14/2011,97552050,Paul,6.5,1825
39514,10/13/2010,71664962,RED,6.6,2858
39538,9/8/2011,137551594,Contagion,6.2,1351
39691,7/30/2010,112483764,Cats & Dogs 2 : The Revenge of Kitty Galore,4.9,122
39781,7/9/2010,34705850,The Kids Are All Right,6.5,512
39939,1/18/2001,18492362,Super Troopers,6.6,367
40264,8/18/2010,80547866,Vampires Suck,4.2,326
40662,7/27/2010,6629178,Batman: Under the Red Hood,7.6,459
40794,2/12/2010,8220215,Loose Cannons,7.1,122
40805,1/12/2011,227817248,The Green Hornet,5.5,1274
40807,9/30/2011,39187783,50/50,7,1287
41154,5/23/2012,624026776,Men in Black 3,6.3,4228
41201,2/16/2010,5602431,The Illusionist,7.2,177
41210,5/11/2010,49830607,The Switch,5.9,599
41211,3/17/2010,47355187,Heartbreaker,6.5,388
41215,6/7/2010,265318,Black Death,5.9,252
41216,7/10/2010,140073390,Legend of the Guardians: The Owls of GaHoole,6.5,715
41233,8/4/2010,159291809,Step Up 3D,6.6,595
41283,11/23/2010,23081726,Faster,6.1,577
41402,10/1/2010,24145613,Let Me In,6.7,656
41436,10/20/2010,177512032,Paranormal Activity 2,5.7,734
41439,10/21/2010,136150434,Saw: The Final Chapter,5.8,758
41446,4/11/2011,97138686,Scream 4,6.1,930
41479,9/13/2009,7022728,The Joneses,6.1,212
41498,12/12/2009,53000000,One Piece Film Strong World,7.4,68
41505,3/27/2010,851517,Shelter,5.7,213
41513,7/29/2011,563749323,The Smurfs,5.5,1201
41515,12/11/2010,201584141,Yogi Bear,5.2,228
41556,9/10/2010,123820,The Romantics,4.8,83
41592,5/19/2010,18144030,StreetDance 3D,6.1,98
41602,2/9/2013,11650,Charlie Countryman,6.4,267
41630,1/21/2011,147780440,No Strings Attached,6.1,1367
41659,11/12/1993,27484464,My Life,6.2,50
41733,11/4/2010,211780824,Due Date,6.2,1737
42188,9/15/2010,9455232,Never Let Me Go,6.8,755
42194,3/20/2010,967000,TEKKEN,5.2,185
42229,8/11/1977,110,A Special Day,7.7,79
42296,9/17/2010,3045943,Catfish,6.5,201
42297,11/23/2010,89519773,Burlesque,6.9,581
42684,11/11/2010,66821036,Skyline,4.7,516
42888,12/17/2010,48668907,How Do You Know,4.9,229
43074,7/14/2016,229147509,Ghostbusters,5.3,2203
43209,5/5/2010,2340363,Ong Bak 3,5.2,96
43266,10/28/1941,6000000,How Green Was My Valley,6.9,76
43316,12/25/1955,3100000,All That Heaven Allows,7.4,66
43347,11/22/2010,102820008,Love & Other Drugs,6.6,1268
43434,5/19/2010,871279,Carlos,6.7,50
43539,11/18/2010,51148651,The Next Three Days,6.9,927
43552,9/11/2010,1068682,Vanishing on 7th Street,4.8,165
43593,8/20/2010,83188165,Piranha 3D,5.3,599
43919,8/26/2010,52604,Hatchet II,5.6,91
43920,4/24/2010,430041,Dog Pound,7.5,104
43923,7/6/2010,6491240,Its Kind of a Funny Story,6.9,691
43931,10/8/2010,19829957,My Soul to Take,5.2,150
43933,6/18/2010,4242978,Monsters,6.2,597
43935,3/16/2011,4634062,Dylan Dog: Dead of Night,4.5,142
43947,6/17/2010,572809,I Spit on Your Grave,6.3,537
43949,8/6/2010,1755212,Flipped,7.4,426
43959,4/8/2011,47088990,Soul Surfer,6.9,355
44009,11/5/2010,18124262,Another Year,7,97
44040,1/13/2010,33583175,Devil,5.8,836
44048,11/4/2010,167805466,Unstoppable,6.3,1193
44113,10/7/2010,9479718,Stone,5.2,195
44115,11/5/2010,35692920,127 Hours,7,2668
44129,10/21/2010,4882577,The Company Men,6.4,218
44147,6/17/2010,3453043,Wild Target,6.4,218
44214,12/2/2010,327803731,Black Swan,7.3,4562
44264,12/22/2010,252276927,True Grit,7.2,1701
44363,2/5/2010,3065860,Frozen,5.9,586
44564,1/13/2011,67112664,The Dilemma,5.2,306
44603,10/15/2010,105197635,Hereafter,5.8,517
44629,6/3/2010,1000000,Animal Kingdom,6.7,240
44639,10/8/2010,7871522,Inside Job,7.7,287
44754,9/30/2011,46495,Margaret,6.1,86
44826,11/22/2011,185770160,Hugo,7,2197
44833,4/11/2012,303025485,Battleship,5.5,2141
44835,1/22/2010,382946,Hesher,6.7,218
44865,1/8/2013,64076736,The Grandmaster,6.3,280
44877,6/2/2010,1163967,4.3.2.1,5.9,63
44896,3/2/2011,245724603,Rango,6.6,2094
44912,6/16/2011,219851172,Green Lantern,5.1,2551
44943,3/8/2011,202466756,Battle: Los Angeles,5.5,1462
44945,9/10/2010,120000,Trust,6.6,314
44977,12/18/2013,91000000,Dhoom 3,6,86
44982,3/12/2010,3317662,13,5.9,247
45094,9/11/2010,6732980,Conviction,7,195
45132,9/9/2010,324138,Super,6.6,446
45156,2/3/2011,1296937,A Little Bit of Heaven,6.2,205
45243,5/25/2011,254455986,The Hangover Part II,6.2,3836
45269,9/6/2010,414211549,The Kings Speech,7.6,2817
45272,12/22/2010,20529194,Country Strong,5.9,80
45317,12/17/2010,93617009,The Fighter,7.2,1512
45324,9/16/2010,1083683,Casino Jack,6,94
45610,9/23/2011,2527904,Machine Gun Preacher,6.4,292
45612,3/30/2011,147332697,Source Code,7.1,2752
45649,7/9/2010,98017,Rubber,5.7,252
45657,9/13/2010,498974,The Ward,5.8,334
45658,10/15/2010,2614773,Everything Must Go,6,210
45772,1/13/2011,189712432,Gnomeo & Juliet,5.8,547
45958,10/20/2010,25147786,Biutiful,7.1,299
46146,10/29/2010,4159678,Troll Hunter,6.7,590
46195,4/3/2011,484635760,Rio,6.5,2213
46261,11/6/2010,36993168,Dont Be Afraid of the Dark,5.4,347
46332,5/18/2010,41424067,Of Gods and Men,6.5,93
46523,12/9/2010,8786756,New Kids Turbo,6.3,73
46528,12/2/2010,11087569,The Warriors Way,6.3,138
46529,2/18/2011,144492830,I Am Number Four,5.9,1606
46705,12/27/2010,16566240,Blue Valentine,6.9,911
46738,9/4/2010,7103838,Incendies,7.9,496
46829,10/26/2010,8454301,Barneys Version,7.2,131
46837,8/22/2010,539957,Kaboom,5.5,113
46838,1/22/2010,5476793,Tucker and Dale vs Evil,7.3,860
46934,10/7/2010,850994,Mr. Nice,6,52
47218,1/20/2010,215576,Happythankyoumoreplease,6.4,89
47327,2/24/2011,28931401,Drive Angry,5.3,608
47607,11/12/2010,416498,Tiny Furniture,5.6,60
47760,9/16/2011,163265,Restless,6.3,156
47854,9/1/2010,48398,Legend of the Fist: The Return of Chen Zhen,6,73
47886,8/23/1982,1198346,Pieces,6.1,53
47931,10/8/2010,63027681,Elite Squad: The Enemy Within,7.5,477
47933,6/22/2016,389681935,Independence Day: Resurgence,4.9,2550
47964,2/6/2013,304654182,A Good Day to Die Hard,5.2,3519
